dd,n,tipoCurto,Potencia_Carga,IA_Sim,IB_Sim,IC_Sim,VA_Sim,VB_Sim,VC_Sim,VA_Entrada_TRIF,VB_Entrada_TRIF,VC_Entrada_TRIF,IA_Entrada_TRIF,IB_Entrada_TRIF,IC_Entrada_TRIF
6,0.21,2,30000,32.7429194036282,32.1102948350172,32.2689163136261,83.8460943355546,361.974932250933,340.239615074286,13711.4782467139,13711.2722612288,13709.7987557014,32.4810694169319,32.0031881623832,32.6378888146845
6,0.31,2,30000,32.6658392984386,32.0820076387048,32.2234718429854,123.561458129129,380.314920144997,352.57388572403,13711.578272903,13711.4049849697,13710.0314535451,32.4256861249091,31.979996792179,32.5656572938494
6,0.41,2,30000,32.588937737134,32.0535827824446,32.1781420688716,163.140721813513,398.699802563112,367.350997446357,13711.6789486916,13711.5373828913,13710.2637552658,32.3703166030406,31.9567106454366,32.4936616326332
6,0.51,2,30000,32.5122152031938,32.025022066647,32.1329282803106,202.584135979049,417.12272807119,384.255624992472,13711.7802647038,13711.669454418,13710.4956567719,32.314961561935,31.9333317685923,32.4219026960111
6,0.61,2,30000,32.435672268348,31.9963280041358,32.087828610192,241.891518839522,435.577632860393,402.988185387757,13711.8822123312,13711.8012002564,13710.7271480149,32.2596232915391,31.9098605371448,32.3503790850347
6,0.71,2,30000,32.3593099201811,31.9675022111882,32.0428433266403,281.062884247025,454.05955347109,423.275918149816,13711.9847807241,13711.9326196524,13710.9582253725,32.2043030642344,31.8862980212665,32.2790913787241
6,0.81,2,30000,32.2831293441761,31.938547369063,31.997972144397,320.098494152494,472.564059606844,444.87751966387,13712.0879589064,13712.0637188478,13711.1888797603,32.1490031756329,31.8626455670038,32.2080395667227
6,0.91,2,30000,32.2071305456892,31.9094652896233,31.9532141324531,358.998436109838,491.08734969147,467.584298115779,13712.191737303,13712.1944950048,13711.4191063865,32.0937247738488,31.8389039078277,32.1372227037559
6,0.01,3,30000,26.5809200851736,3.42371830579587,29.6090226581393,11305.1874553937,11584.874768394,297.916316121757,13796.7249804938,13733.6222443675,13730.9725708946,13.6606679264175,18.88815343952,32.4281778732983
6,0.11,3,30000,26.5380195046141,3.4262832111959,29.5670407663704,11299.6549506519,11590.1720787004,316.217732655751,13796.7237696395,13733.758836731,13731.0552858096,13.6357781934058,18.8647143813001,32.3790893254305
6,0.21,3,30000,26.4952170435898,3.42883955115439,29.5251517700944,11294.1779064128,11595.4402616073,335.254857049482,13796.7225789996,13733.8949978591,13731.1380056735,13.6109489753379,18.8413262140938,32.3301109381409
6,0.31,3,30000,26.4525126898717,3.43138728413359,29.4833556377486,11288.7559954576,11600.6795541377,354.894065771451,13796.7214043748,13734.0307230618,13731.2207294182,13.5861802689121,18.8179889026433,32.2812426878163
6,0.41,3,30000,26.4099061874159,3.43392645702922,29.4416521623262,11283.3887953692,11605.8898312121,375.02658192335,13796.7202476651,13734.1660151294,13731.3034556995,13.5614718960886,18.7947023534041,32.2324843077007
6,0.51,3,30000,26.3673977083602,3.43645715098373,29.4000416717023,11278.0760432601,11611.071533458,395.563907478812,13796.7191085754,13734.3008753695,13731.3861817792,13.5368238534169,18.7714668350257,32.1838360894289
6,0.61,3,30000,26.3249866105885,3.43897934033456,29.358523393548,11272.8172479195,11616.2247056456,416.433580437284,13796.7179854052,13734.4353072356,13731.4689066874,13.5122358584756,18.7482818355792,32.135297213685
6,0.71,3,30000,26.2826729042609,3.44149308098448,29.317097449363,11267.61233131,11621.3497156689,437.576184563145,13796.7168794196,13734.5693080801,13731.5516282393,13.4877078425965,18.7251474809869,32.0868677588511
6,0.81,3,30000,26.2404566487193,3.44399835439234,29.2757639111599,11262.4607685511,11626.4464313701,458.942609795497,13796.7157900593,13734.7028809946,13731.6343449748,13.4632398241168,18.7020638133425,32.0385478026992
6,0.91,3,30000,26.1983373319912,3.44649525214835,29.2345223119003,11257.3623985924,11631.5152252268,480.492529608271,13796.7147181802,13734.8360275408,13731.7170553966,13.4388314884912,18.6790305928958,31.9903367787346
6,0.01,4,30000,3.50154154489672,29.6363009258663,26.525222040316,11565.1250286294,267.350942893948,11319.7994301649,13733.4363598448,13731.1749973773,13796.7083237762,18.9521770713452,32.411611196838,13.5816972811556
6,0.11,4,30000,3.49896299290648,29.5929634054232,26.4862029064189,11571.8405187609,288.320194716412,11313.545094982,13733.5841456072,13731.2440856978,13796.7095631182,18.9248840071062,32.3639977544385,13.5619729575139
6,0.21,4,30000,3.49639318022898,29.549721727972,26.4472709613933,11578.5223891223,309.862173573641,11307.3400136022,13733.7314807146,13731.3132303822,13796.7107839423,18.8976514764934,32.3164899239614,13.5422942633172
6,0.31,4,30000,3.49383198868471,29.5065760239356,26.4084264017326,11585.1706134757,331.848259798599,11301.1837875951,13733.8783677805,13731.3824303307,13796.7119849768,18.8704795095401,32.269087896288,13.5226613394971
6,0.41,4,30000,3.49127954528595,29.4635264433803,26.3696691805507,11591.7855847907,354.179672053877,11295.0763263733,13734.0248069858,13731.4516834176,13796.7131665484,18.8433683005271,32.2217917326481,13.5030740380256
6,0.51,4,30000,3.48873559421976,29.4205723424875,26.3309989792905,11598.3674208279,376.780313036262,11289.0173179626,13734.1708019124,13731.5209870236,13796.7143301067,18.8163172956344,32.1746008759233,13.4835323686349
6,0.61,4,30000,3.48620023507371,29.3777138340871,26.2924157599172,11604.9160749162,399.590469391665,11283.0062187578,13734.3163510723,13731.5903397985,13796.715471722,18.789326642803,32.1275153704662,13.4640362171651
6,0.71,4,30000,3.48367348716363,29.3349507840185,26.2539193611742,11611.4319493766,422.563232602525,11277.0429772175,13734.4614572905,13731.6597388082,13796.7165951184,18.7623962800858,32.0805350457311,13.4445854748666
6,0.81,4,30000,3.48115532831872,29.2922829558953,26.2155095720843,11617.9154726574,445.661165640212,11271.1275287353,13734.6061200226,13731.7291847803,13796.7177005965,18.7355260570436,32.0336596432268,13.4251800354584
6,0.91,4,30000,3.47864566829766,29.2497103345618,26.1771864173588,11624.3663488719,468.854135152716,11265.2593368572,13734.7503406508,13731.7986737671,13796.7187861092,18.7087159354609,31.9868891703839,13.4058199267981
6,0.01,5,30000,29.781856889878,26.6897743945804,3.45245773029856,4.0067738358932,11444.0472131351,11447.046527478,13731.2869734913,13796.7309391351,13732.2905565366,32.59186819214,13.6817329722467,19.0211559230067
6,0.11,5,30000,29.7321786442826,26.6437240420945,3.45245507450096,43.9946000301597,11429.1234105138,11461.9879038145,13731.335270482,13796.7309366514,13732.5072913314,32.5364640226864,13.6578904944615,18.9908398689604
6,0.21,5,30000,29.6825065514337,26.597684671959,3.45245238777079,83.8463107867618,11414.3280835777,11476.831629903,13731.3844434484,13796.7309305956,13732.7236052916,32.4810692722695,13.6340594902241,18.9605261177585
6,0.31,5,30000,29.6328427373538,26.5516580968957,3.45244972767548,123.56167833779,11399.6613839436,11491.5781363188,13731.4344815965,13796.7309255449,13732.9394905507,32.4256862219169,13.6102407923149,18.9302160530504
6,0.41,5,30000,29.5831885543261,26.5056455947883,3.45244703807381,163.140871836694,11385.1227584127,11506.2277438523,13731.4853733775,13796.7309220976,13733.1549418241,32.370316393367,13.5864350800398,18.8999104871196
6,0.51,5,30000,29.533545449465,26.4596484084383,3.45244438857923,202.584223685856,11370.7118321792,11520.7811365427,13731.5371075589,13796.7309196089,13733.3699533769,32.3149613425467,13.5626429393782,18.8696103628164
6,0.61,5,30000,29.4839151780695,26.41366821398,3.4524416433621,241.891719651363,11356.4283073117,11535.2385006743,13731.5896726144,13796.7309149938,13733.5845183364,32.2596230570456,13.5388652611958,18.8393167168568
6,0.71,5,30000,29.4342991587796,26.3677060740635,3.45243903064394,281.063104114012,11342.2722678855,11549.6006129759,13731.6430581964,13796.7309092219,13733.798629739,32.2043029715109,13.5151024444698,18.8090305657386
6,0.81,5,30000,29.3846991733226,26.3217637815684,3.45243631655443,320.098695203591,11328.2429869742,11563.8674745747,13731.6972520122,13796.7309042439,13734.012283385,32.1490031569443,13.4913554956242,18.7787529069372
6,0.91,5,30000,29.335116128679,26.2758420942477,3.45243360326416,358.99867078335,11314.340191234,11578.0397653906,13731.7522443634,13796.7309007937,13734.2254713335,32.093724574359,13.4676247667793,18.748484350021
6,0.01,1,45000,49.3985947812404,47.774907710506,48.1973669669994,5.99017028161365,484.71854169922,482.785454448625,13668.2502319562,13667.6986359939,13663.9358645811,48.7248957443344,47.5066359046839,49.1391880543153
6,0.11,1,45000,49.2249413374429,47.7136793224206,48.0955537055939,65.7164485210453,511.208672561137,492.495058473152,13668.4675483289,13667.9963881637,13664.4609512439,48.6011125506936,47.4568809849818,48.9760675917027
6,0.21,1,45000,49.0518801693564,47.6519715240268,47.9941314499749,125.138590374952,537.810101642343,506.694853920608,13668.6871125633,13668.2930185181,13664.9847283963,48.4773645921802,47.4067986685658,48.813738920757
6,0.31,1,45000,48.8794142371003,47.5897942416538,47.8930970182175,184.25679277084,564.504536912419,524.938019601179,13668.9088745638,13668.5885387905,13665.5071624257,48.3536595019191,47.3563931421252,48.6522001730263
6,0.41,1,45000,48.7075493287864,47.5271583669992,47.792448291336,243.071013353682,591.276814554279,546.741863779741,13669.1327831543,13668.882950553,13666.0282171816,48.2300071278843,47.305669001521,48.4914517160146
6,0.51,1,45000,48.5362883094003,47.4640749267197,47.6921847746925,301.581564012798,618.113851081437,571.624888779773,13669.3587873348,13669.1762555667,13666.5478580074,48.106414926797,47.254633049313,48.3314929430588
6,0.61,1,45000,48.3656356034962,47.400554484697,47.592304390201,359.788954631129,645.004890905966,599.134382003582,13669.58683434,13669.4684598938,13667.0660575614,47.9828916519917,47.2032901890001,48.1723233652011
6,0.71,1,45000,48.1955943120935,47.336606736486,47.492804598856,417.693161083476,671.940125906593,628.859980879341,13669.8168790403,13669.759571184,13667.5827828642,47.8594447734228,47.1516449014807,48.0139415494475
6,0.81,1,45000,48.0261680507543,47.2722429276585,47.3936828102852,475.294844257695,698.911499931038,660.441313689659,13670.048867946,13670.0495927755,13668.0980017411,47.736083172568,47.0997025094742,47.8563458245973
6,0.91,1,45000,47.8573601338738,47.2074724640778,47.2949375608807,532.59430892178,725.911514627653,693.566906532775,13670.282754623,13670.3385279302,13668.6116881468,47.6128139697809,47.0474679765838,47.6995356271781
6,0.01,2,45000,49.3985947812404,47.774907710506,48.1973669669994,5.99017028161365,484.71854169922,482.785454448625,13668.2502319562,13667.6986359939,13663.9358645811,48.7248957443344,47.5066359046839,49.1391880543153
6,0.11,2,45000,49.2249413374429,47.7136793224206,48.0955537055939,65.7164485210453,511.208672561137,492.495058473152,13668.4675483289,13667.9963881637,13664.4609512439,48.6011125506936,47.4568809849818,48.9760675917027
6,0.21,2,45000,49.0518801693564,47.6519715240268,47.9941314499749,125.138590374952,537.810101642343,506.694853920608,13668.6871125633,13668.2930185181,13664.9847283963,48.4773645921802,47.4067986685658,48.813738920757
6,0.31,2,45000,48.8794142371003,47.5897942416538,47.8930970182175,184.25679277084,564.504536912419,524.938019601179,13668.9088745638,13668.5885387905,13665.5071624257,48.3536595019191,47.3563931421252,48.6522001730263
6,0.41,2,45000,48.7075493287864,47.5271583669992,47.792448291336,243.071013353682,591.276814554279,546.741863779741,13669.1327831543,13668.882950553,13666.0282171816,48.2300071278843,47.305669001521,48.4914517160146
6,0.51,2,45000,48.5362883094003,47.4640749267197,47.6921847746925,301.581564012798,618.113851081437,571.624888779773,13669.3587873348,13669.1762555667,13666.5478580074,48.106414926797,47.254633049313,48.3314929430588
6,0.61,2,45000,48.3656356034962,47.400554484697,47.592304390201,359.788954631129,645.004890905966,599.134382003582,13669.58683434,13669.4684598938,13667.0660575614,47.9828916519917,47.2032901890001,48.1723233652011
6,0.71,2,45000,48.1955943120935,47.336606736486,47.492804598856,417.693161083476,671.940125906593,628.859980879341,13669.8168790403,13669.759571184,13667.5827828642,47.8594447734228,47.1516449014807,48.0139415494475
6,0.81,2,45000,48.0261680507543,47.2722429276585,47.3936828102852,475.294844257695,698.911499931038,660.441313689659,13670.048867946,13670.0495927755,13668.0980017411,47.736083172568,47.0997025094742,47.8563458245973
6,0.91,2,45000,47.8573601338738,47.2074724640778,47.2949375608807,532.59430892178,725.911514627653,693.566906532775,13670.282754623,13670.3385279302,13668.6116881468,47.6128139697809,47.0474679765838,47.6995356271781
6,0.01,3,45000,39.6564543924996,5.09102037284871,44.1298098716381,11237.6595962376,11653.1498259815,444.021327558198,13795.1020268468,13701.8186346034,13696.6280836232,20.4097108669524,28.1311405883978,48.3536866226965
6,0.11,3,45000,39.5604944990609,5.09680310392886,44.0359448339226,11229.8069029431,11660.7445384075,470.974056148025,13795.0993695943,13702.1215241465,13696.8168519235,20.3540258394327,28.0787661242326,48.2439061714283
6,0.21,3,45000,39.4648679244109,5.10255679534945,43.9423959341181,11222.0760342915,11668.2761693164,498.980667907958,13795.0967679059,13702.4229438854,13697.0055917456,20.2985459314441,28.026565110033,48.1345002944677
6,0.31,3,45000,39.3695741105245,5.10828162624982,43.8491629075829,11214.4657773714,11675.7453453801,527.840371023225,13795.0942277333,13702.7229046336,13697.1942918186,20.2432706225236,27.9745375368957,48.0254685238296
6,0.41,3,45000,39.274611678115,5.11397762249977,43.756244268136,11206.974990366,11683.152440533,557.389783036993,13795.0917425693,13703.0214103354,13697.3829451013,20.1881991834394,27.9226824859626,47.9168092046213
6,0.51,3,45000,39.179980168618,5.11964504232435,43.6636399647878,11199.6027678897,11690.4980319875,587.495503458979,13795.0893120499,13703.3184701603,13697.5715444309,20.1333310814674,27.8710001344723,47.8085220504988
6,0.61,3,45000,39.0856786263601,5.12528405749078,43.5713491979457,11192.347882864,11697.7828802073,618.0493367823,13795.0869388297,13703.6140863878,13697.7600818085,20.0786656652567,27.8194901000401,47.7006060508499
6,0.71,3,45000,38.9917059068364,5.13089466948284,43.4793707962606,11185.2091708192,11705.0071770777,648.961976197406,13795.0846172858,13703.9082680939,13697.9485489399,20.024202278302,27.7681516796506,47.5930598716269
6,0.81,3,45000,38.8980611821638,5.13647716408086,43.3877042453169,11178.185689706,11712.1717486235,680.160562381638,13795.0823518574,13704.2010224149,13698.1369395192,19.9699402481334,27.7169847428594,47.4858827416077
6,0.91,3,45000,38.8047437257497,5.14203163044071,43.2963489835058,11171.2761869022,11719.2768712349,711.584346753825,13795.0801391355,13704.4923517964,13698.3252452963,19.9158790342076,27.665989038273,47.3790739232396
6,0.01,4,45000,5.26404473826461,44.1906360605702,39.5321372314464,11623.989448186,398.452419633867,11259.9835817683,13701.4012846454,13697.0776099517,13795.069469588,28.2739897103773,48.3166663957325,20.233561453473
6,0.11,4,45000,5.25823700562391,44.0937119306532,39.4449186441964,11633.7027751676,429.413975589378,11251.0450665635,13701.7295036339,13697.2356733615,13795.0722341147,28.2129270335699,48.2102048605807,20.1895117853072
6,0.21,4,45000,5.2524585560503,43.9971146637449,39.3579972739535,11643.3428820477,461.180778026105,11242.2143775383,13702.0562024102,13697.3938784757,13795.0749306566,28.1520707931741,48.1041034526408,20.1456174610827
6,0.31,4,45000,5.24670922343864,43.9008435898146,39.2713725311576,11652.9102330278,493.559660964841,11233.4905625319,13702.3813938668,13697.5522169235,13795.0775594147,28.09142054647,47.9983614474621,20.1018781729513
6,0.41,4,45000,5.24098909738464,43.804897313064,39.1850429901397,11662.4058582663,526.402859949624,11224.8730930697,13702.7050805776,13697.7106804322,13795.0801280664,28.0309755160299,47.8929772126826,20.058293096914
6,0.51,4,45000,5.23529788992002,43.7092757493971,39.0990086611782,11671.8299632219,559.596122182867,11216.360836145,13703.0272677262,13697.8692595248,13795.0826327329,27.970735574853,47.787950712767,20.0148622585485
6,0.61,4,45000,5.22963550721839,43.6139777028977,39.0132684540088,11681.1834029455,593.050682726034,11207.9529422659,13703.3479619028,13698.0279453812,13795.0850763954,27.9106999745644,47.6832806268821,19.971585093174
6,0.71,4,45000,5.22400178668858,43.5190024590863,38.927821753219,11690.4664935857,626.696147844624,11199.6484690282,13703.6671710113,13698.1867291236,13795.087454781,27.8508682384817,47.5789661892873,19.9284612920281
6,0.81,4,45000,5.2183967209358,43.42434928153,38.8426677301401,11699.6800705665,660.477080073132,11191.4465394893,13703.9848986754,13698.3456015277,13795.0897718521,27.7912399857778,47.4750064988669,19.8854903116794
6,0.91,4,45000,5.21282009233461,43.3300174619848,38.7578058276773,11708.824727696,694.34854328609,11183.3464403291,13704.3011497352,13698.5045569601,13795.0920304458,27.7318147121373,47.3714008275285,19.8426719050501
6,0.01,5,45000,44.5209051324875,39.9041945655324,5.15478152485069,5.9901404867832,11444.0509850455,11448.5369470942,13697.299132388,13795.1178303238,13698.8265632913,48.7248955365186,20.4591071128358,28.4313285910062
6,0.11,5,45000,44.4099174933218,39.8013064882459,5.1547775087501,65.7164197512509,11421.7853813371,11470.8427910454,13697.4068254285,13795.117823794,13699.3109190777,48.6011125734566,20.4058312831407,28.3636007236204
6,0.21,5,45000,44.2989537128233,39.6984577362679,5.15477358914452,125.138699356165,11399.8069663078,11492.9312565227,13697.5174398256,13795.1178189553,13699.7938590961,48.4773645224196,20.3525948420081,28.2958827884784
6,0.31,5,45000,44.1880212893831,39.5956552666513,5.1547695279764,184.256683162474,11378.1146045716,11514.8029989876,13697.6309178965,13795.1178152081,13700.2753430896,48.3536597493765,20.2994013969877,28.22817935615
6,0.41,5,45000,44.0771283582674,39.4929060811483,5.15476559860221,243.071098291742,11356.7078557776,11536.460440723,13697.7472033573,13795.1178075945,13700.7553400972,48.2300070148104,20.246254236774,28.1604957023032
6,0.51,5,45000,43.9662824287989,39.3902172177959,5.15476147651776,301.581494413357,11335.5850051263,11557.9037651519,13697.8662409982,13795.1178002993,13701.2338234644,48.106414739181,20.1931570488612,28.0928363587521
6,0.61,5,45000,43.855491335124,39.2875953229744,5.15475750575616,359.788885641264,11314.7457795115,11579.1358715546,13697.9879761303,13795.1177953799,13701.7107600561,47.9828913034871,20.1401128878857,28.0252064600853
6,0.71,5,45000,43.7447622324528,39.1850469493989,5.15475353679648,417.693162047725,11294.1884754941,11600.1573212177,13698.1123530893,13795.117787789,13702.1861257676,47.8594446417857,20.0871250942959,27.9576104151563
6,0.81,5,45000,43.6341026129193,39.082578809867,5.1547495312754,475.294879594962,11273.9121466642,11620.9698783222,13698.2393189926,13795.1177773331,13702.6598873278,47.7360829771132,20.0341969896934,27.890052922227
6,0.91,5,45000,43.5235194473479,38.9801971114564,5.15474550727796,532.594344961851,11253.9156733008,11641.5750254563,13698.3688191508,13795.1177725427,13703.1320223767,47.6128139370382,19.9813316247673,27.8225383781301
6,0.01,1,75000,82.4647096316252,78.0732254671233,79.174085489794,9.91764296431632,796.145187413781,793.18004661086,13584.7515101129,13583.5693647227,13573.146653744,80.6705152863612,77.3035535637383,81.7364002827458
6,0.11,1,75000,81.9858539230307,77.9127064549745,78.8969161373043,108.62115180015,837.551437404712,809.037402384539,13585.3293179255,13584.3811441483,13574.6028146181,80.3314693436893,77.1763434263898,81.2863970341684
6,0.21,1,75000,81.5096978701106,77.7499629290441,78.6215261162486,206.491782039389,879.210749595291,832.135393948506,13585.9173847329,13585.187716867,13576.052719551,79.9926014950571,77.0475808070099,80.839988651652
6,0.31,1,75000,81.0362723766519,77.5850786019801,78.3479028149945,303.530130525349,921.080387605707,861.671925396638,13586.5153234244,13585.9891113295,13577.4961056216,79.6539764330467,76.9173081690978,80.3971719914397
6,0.41,1,75000,80.5656080614288,77.4181316866092,78.0760327687231,399.737534344597,963.124317440707,896.804752118114,13587.12275081,13586.7853810168,13578.9327372379,79.3156557129659,76.7855640005194,79.9579444460324
6,0.51,1,75000,80.0977318312271,77.2492025842226,77.8058988066014,495.115390854771,1005.31085227408,936.71058304325,13587.7392930615,13587.5765516663,13580.3623827971,78.977701349848,76.6523872424344,79.5222973171573
6,0.61,1,75000,79.6326680956814,77.0783675766407,77.537485190116,589.665727852437,1047.61273718709,980.626124525932,13588.3645795815,13588.3626805241,13581.7848265358,78.640170866299,76.517816084173,79.0902220079139
6,0.71,1,75000,79.1704422022618,76.9057038032565,77.2707781042189,683.390439720717,1090.00568559104,1027.8684405981,13588.9982441564,13589.1437960365,13583.1998593827,78.3031226872189,76.3818904186501,78.6617110620923
6,0.81,1,75000,78.7110748555193,76.7312845545345,77.005763406345,776.292012181908,1132.46843482732,1077.84309394513,13589.6399330266,13589.9199400295,13584.6072886603,77.9666100339732,76.2446490744512,78.2367544903779
6,0.91,1,75000,78.2545873649004,76.5551825179055,76.7424263360063,868.372629099243,1174.98125641804,1130.04001646852,13590.2892951259,13590.6911457282,13586.0069263512,77.6306866778835,76.1061299656977,77.8153420581467
6,0.01,2,75000,82.4647096316252,78.0732254671233,79.174085489794,9.91764296431632,796.145187413781,793.18004661086,13584.7515101129,13583.5693647227,13573.146653744,80.6705152863612,77.3035535637383,81.7364002827458
6,0.11,2,75000,81.9858539230307,77.9127064549745,78.8969161373043,108.62115180015,837.551437404712,809.037402384539,13585.3293179255,13584.3811441483,13574.6028146181,80.3314693436893,77.1763434263898,81.2863970341684
6,0.21,2,75000,81.5096978701106,77.7499629290441,78.6215261162486,206.491782039389,879.210749595291,832.135393948506,13585.9173847329,13585.187716867,13576.052719551,79.9926014950571,77.0475808070099,80.839988651652
6,0.31,2,75000,81.0362723766519,77.5850786019801,78.3479028149945,303.530130525349,921.080387605707,861.671925396638,13586.5153234244,13585.9891113295,13577.4961056216,79.6539764330467,76.9173081690978,80.3971719914397
6,0.41,2,75000,80.5656080614288,77.4181316866092,78.0760327687231,399.737534344597,963.124317440707,896.804752118114,13587.12275081,13586.7853810168,13578.9327372379,79.3156557129659,76.7855640005194,79.9579444460324
6,0.51,2,75000,80.0977318312271,77.2492025842226,77.8058988066014,495.115390854771,1005.31085227408,936.71058304325,13587.7392930615,13587.5765516663,13580.3623827971,78.977701349848,76.6523872424344,79.5222973171573
6,0.61,2,75000,79.6326680956814,77.0783675766407,77.537485190116,589.665727852437,1047.61273718709,980.626124525932,13588.3645795815,13588.3626805241,13581.7848265358,78.640170866299,76.517816084173,79.0902220079139
6,0.71,2,75000,79.1704422022618,76.9057038032565,77.2707781042189,683.390439720717,1090.00568559104,1027.8684405981,13588.9982441564,13589.1437960365,13583.1998593827,78.3031226872189,76.3818904186501,78.6617110620923
6,0.81,2,75000,78.7110748555193,76.7312845545345,77.005763406345,776.292012181908,1132.46843482732,1077.84309394513,13589.6399330266,13589.9199400295,13584.6072886603,77.9666100339732,76.2446490744512,78.2367544903779
6,0.91,2,75000,78.2545873649004,76.5551825179055,76.7424263360063,868.372629099243,1174.98125641804,1130.04001646852,13590.2892951259,13590.6911457282,13586.0069263512,77.6306866778835,76.1061299656977,77.8153420581467
6,0.01,3,75000,65.3693561763949,8.35095337508972,72.6077054001851,11105.8888662238,11784.9205090068,730.560994084753,13791.8669961638,13640.93297741,13628.3880487274,33.7338241736864,46.2243895714606,79.6248338653262
6,0.11,3,75000,65.1061472531078,8.36707260464551,72.3504812168897,11094.2695988084,11796.4422796075,773.835778253648,13791.8599997227,13641.7487860808,13628.9253969687,33.5810153032346,46.0810529924683,79.3238401843426
6,0.21,3,75000,64.8444925911094,8.38305700972924,72.0947355297271,11082.9718463067,11807.8024812024,818.709416445981,13791.8532611789,13642.5578656481,13629.4621869074,33.4291594893309,45.9385296098459,79.0245958289043
6,0.31,3,75000,64.5843849541182,8.39890781412819,71.8404624859036,11071.9909208197,11819.003209828,864.845593867294,13791.8467736546,13643.3602708905,13629.9983642895,33.2782516257525,45.7968167193322,78.7270932753219
6,0.41,3,75000,64.3258170680253,8.414626124107,71.5876560122222,11061.3212872531,11830.0468994189,911.972095619685,13791.8405341056,13644.1560475285,13630.5338768777,33.128286695016,45.6559113893071,78.43132484948
6,0.51,3,75000,64.0687800059672,8.43021344072285,71.3363085152772,11050.9583208867,11840.9359405171,959.867497231176,13791.8345329608,13644.9452421667,13631.0686781315,32.9792587013752,45.5158099237514,78.1372810345017
6,0.61,3,75000,63.8132662769695,8.44567070403593,71.0864134960503,11040.8968936067,11851.6727117386,1008.35211973914,13791.8287757435,13645.7279211343,13631.6027157056,32.831162624258,45.3765090275903,77.8449537846013
6,0.71,3,75000,63.559267960055,8.46099925969506,70.8379643831741,11031.132174675,11862.2593540112,1057.27893554931,13791.8232513907,13646.5041198591,13632.135943388,32.6839930067502,45.2380055819846,77.5543347603967
6,0.81,3,75000,63.3067764728498,8.47620035867603,70.5909536950817,11021.6593039891,11872.6983382489,1106.52809298739,13791.8179486788,13647.2739050836,13632.6683186709,32.5377441755573,45.100295816122,77.2654147103201
6,0.91,3,75000,63.0557842710136,8.49127494566927,70.3453748486738,11012.4734583182,11882.9911803397,1155.99989727044,13791.8128734275,13648.0373149827,13633.1997950993,32.3924111007957,44.9633763729985,76.9781855082036
6,0.01,4,75000,8.82068016235773,72.7738590799201,65.029152079571,11737.77588199,655.451775223223,11144.4545773593,13639.7780495284,13629.6056077068,13791.8026649168,46.6150479424993,79.5232958345994,33.2523915041968
6,0.11,4,75000,8.80448942503878,72.5080814085911,64.7902920391105,11752.799846408,705.437779586276,11131.0042873649,13640.6651756735,13630.0573729251,13791.810140243,46.4474635735953,79.2315306197208,33.1320048966956
6,0.21,4,75000,8.78843430161943,72.2438315460886,64.5528188524682,11767.6349741363,756.592930891096,11117.8379508099,13641.5453174483,13630.5093762044,13791.8173263392,46.2808450486252,78.9414474488877,33.0123410011265
6,0.31,4,75000,8.77251398839476,71.9811026137747,64.3167259665356,11782.2837916245,808.595987244167,11104.9515387561,13642.4185324305,13630.9615582658,13791.8242205937,46.1151881612548,78.653038580869,32.8933961540621
6,0.41,4,75000,8.75672750037568,71.7198877511905,64.0820070783595,11796.7489413287,861.202352597893,11092.3409972225,13643.2848580449,13631.4138585773,13791.8308349795,45.9504885844552,78.3662964287281,32.7751669722783
6,0.51,4,75000,8.74107379686947,71.4601802020148,63.8486560050016,11811.0330681723,914.223485441339,11080.002424351,13644.1443494675,13631.8662215862,13791.8371732422,45.7867420362495,78.0812135367,32.6576501424617
6,0.61,4,75000,8.72555188632102,71.2019718905861,63.6166653786533,11825.1386668852,967.513452029616,11067.9315158958,13644.9970595907,13632.3185896527,13791.8432344962,45.6239434184843,77.7977809964132,32.5408417773732
6,0.71,4,75000,8.71016098874014,70.945256974974,63.3860295073049,11839.0684279522,1020.95757710423,11056.1245663533,13645.8430287718,13632.770909353,13791.8490313613,45.4620892047789,77.51599216814,32.4247385820485
6,0.81,4,75000,8.69489992006405,70.6900264342305,63.1567404618178,11852.8246928723,1074.46559671644,11044.5774480272,13646.6823130818,13633.2231280734,13791.8545619383,45.3011735491434,77.2358372681432,32.3093365917158
6,0.91,4,75000,8.67976794062304,70.43627424404,62.9287923175324,11866.4099667797,1127.96482444683,11033.2869052016,13647.5149589212,13633.6751953108,13791.859838798,45.1411928479882,76.957309417289,32.1946323474757
6,0.01,5,75000,73.7051804929789,66.071612144214,8.52323024370019,9.91769685381358,11443.5139838917,11450.9452329176,13630.0581606236,13791.9237606431,13632.651998679,80.6705147617933,33.8809770156,47.0628718425667
6,0.11,5,75000,73.4011800802614,65.7898001727725,8.52322371424954,108.621178348127,11406.8032555596,11487.7687590348,13630.3519671173,13791.9237498721,13633.9794043646,80.3314693024751,33.7350548977745,46.8773603978704
6,0.21,5,75000,73.097305202457,65.5081822215699,8.5232171635887,206.491911614982,11370.8775498204,11523.9981982524,13630.6589647321,13791.9237401376,13635.3002354276,79.9926012971479,33.5893191705726,46.691904737151
6,0.31,5,75000,72.7936152165506,65.2268114544035,8.52321049585308,303.530179041421,11335.7325851734,11559.6396922257,13630.9787297546,13791.9237285861,13636.6142458237,79.6539758706169,33.443796187256,46.5065421341656
