phaseMinAmps,phaseMinSeconds,phaseTotClrAmps,phaseTotClrSeconds
750.0,0.4428409090909091,750.0,0.6052854609929079
750.0,0.4428409090909091,750.0,0.6052854609929079
734.6938775510204,0.4431100669916288,734.6938775510204,0.6056955326160413
719.7001249479383,0.44339056489977857,719.7001249479383,0.6061228859110115
705.0123672959396,0.4436828809492045,705.0123672959396,0.6065682499428937
690.6243598001041,0.4439875134647575,690.6243598001041,0.6070323845995678
676.529985110306,0.4443049818176201,676.529985110306,0.6075160819004619
662.7232507202998,0.4446358273170977,662.7232507202998,0.6080201673613502
649.1982864198856,0.4449806141404482,649.1982864198856,0.608545501417647
635.9493417990716,0.4453399303023938,635.9493417990716,0.6090929809087507
622.9707838031721,0.44571438866603263,622.9707838031721,0.6096635406261047
610.2570943378013,0.44610462799694195,610.2570943378013,0.6102581549277628
597.8028679227441,0.44651131406234745,597.8028679227441,0.6108778394223752
585.6028093937085,0.4469351407773141,585.6028093937085,0.6115236527256424
573.6517316509797,0.4473768314000033,573.6517316509797,0.6121966982924233
561.9445534540209,0.4478371397781319,561.9445534540209,0.6128981263278303
550.4762972610818,0.4483168516488639,550.4762972610818,0.6136291357807975
539.2420871128965,0.44881678599446906,539.2420871128965,0.6143909764237685
528.237146559572,0.44933779645618355,528.237146559572,0.6151849510223181
517.4567966297848,0.44988077280882155,517.4567966297848,0.6160124175987002
506.8964538414218,0.4504466424988033,506.8964538414218,0.6168747917935025
496.5516282528214,0.45103637224838056,496.5516282528214,0.6177735493297764
486.4179215537842,0.45165096972897645,486.4179215537842,0.6187102285842255
476.4910251955437,0.4522914853066805,476.4910251955437,0.6196864332702458
466.7667185589,0.4529590138630889,466.7667185589,0.6207038352378367
457.24086715973874,0.45365469669482017,457.24086715973874,0.6217641773956465
447.90942089117266,0.4543797234951933,447.90942089117266,0.6228692767606606
438.7684123015569,0.4551353344217184,438.7684123015569,0.6240210276413076
429.8139549076476,0.45592282225321734,429.8139549076476,0.6252214049600389
421.0422415421854,0.45674353464057316,421.0422415421854,0.6264724677217245
412.44954273520204,0.4575988764552936,412.44954273520204,0.6277763626345241
404.03220512836117,0.4584903122402708,404.03220512836117,0.6291353278902078
395.78664992165994,0.45941936876732803,395.78664992165994,0.6305516971112558
387.70937135183016,0.4603876377063634,387.70937135183016,0.6320279034724161
379.7969352017928,0.4613967784111269,379.7969352017928,0.6335664840047892
372.0459773405317,0.4624485208269129,372.0459773405317,0.6351700840909097
364.45320229276575,0.4635446685257012,364.45320229276575,0.6368414621597142
357.01538183781133,0.4646871018745522,357.01538183781133,0.6385834945907463
349.72935363703965,0.4658777813433381,349.72935363703965,0.6403991808374107
342.59201988934495,0.4671187509581972,342.59201988934495,0.6422916487796005
335.6003460140522,0.4684121419074049,335.6003460140522,0.644264160316549
328.7513593607042,0.4697601763066922,328.7513593607042,0.6463201172113189
322.04214794517964,0.47116517113138856,322.04214794517964,0.6484630671989402
315.46985921160456,0.47262954232313537,315.46985921160456,0.6506967103708329
309.031698819531,0.47415580907930677,309.031698819531,0.6530249058488259
302.72492945586714,0.4757465983336854,302.72492945586714,0.6554516787627871
296.5468696710535,0.47740464943737626,296.5468696710535,0.657981227546631
290.4948927389912,0.4791328190494005,290.4948927389912,0.6606179315682726
284.5664255402363,0.48093408624690015,284.5664255402363,0.6633663591099384
278.7589474679866,0.48281155786539764,278.7589474679866,0.6662312757161474
273.06998935639507,0.48476847408009915,273.06998935639507,0.6692176529276362
267.49713243075433,0.48680821423981335,267.49713243075433,0.672330677420511
262.0380072791063,0.4889343029656613,262.0380072791063,0.6755757605710021
256.69029284483884,0.4911504165274112,256.69029284483884,0.6789585484673457
251.45171543984213,0.4934603895109557,251.45171543984213,0.6824849323915466
246.32004777780455,0.49586822179118273,246.32004777780455,0.6861610597950881
