phaseMinAmps,phaseMinSeconds,phaseTotClrAmps,phaseTotClrSeconds
90.01310155460058,0.724702490031848,90.01310155460058,1.0371800777407896
88.17609948205771,0.7370339264368899,88.17609948205771,1.0561889612281767
86.37658724773,0.7499016423547868,86.37658724773,1.0760347272715964
84.61379975287836,0.763329725137188,84.61379975287836,1.096755868024546
82.8869875130237,0.7773434111352601,82.8869875130237,1.1183927916770102
81.19541633928851,0.7919691463676576,81.19541633928851,1.1409879306346045
79.53836702624181,0.8072346508953527,79.53836702624181,1.1645858569121568
77.91513504611443,0.8231689871718434,77.91513504611443,1.189233405316182
76.32503024925495,0.8398026326601362,76.32503024925495,1.2149798050442893
74.76737657069873,0.8571675570330093,74.76737657069873,1.241876820388895
73.24151174272528,0.8752973043006502,73.24151174272528,1.2699789012983402
71.7467870132819,0.8942270802401088,71.7467870132819,1.2993433446213956
70.2825668701537,0.9139938455344179,70.2825668701537,1.3300304669421048
68.84822877076282,0.934636415066048,68.84822877076282,1.362103790001903
67.44316287748194,0.956195563849996,67.44316287748194,1.3956302398061728
66.06677179834965,0.9787141401366632,66.06677179834965,1.430680360624048
64.7184703330772,1.0022371862642996,64.7184703330772,1.467328545214975
63.3976852242389,1.0268120678956887,63.3976852242389,1.5056532827548053
62.10385491354015,1.0524886123346064,62.10385491354015,1.54573742609015
60.83642930305974,1.0793192566850993,60.83642930305974,1.587668480124427
59.59486952136464,1.1073592066916116,59.59486952136464,1.631538913335165
58.37864769439802,1.1366666071814049,58.37864769439802,1.6774464946425462
57.18724672104296,1.167302725123571,57.18724672104296,1.725494658097322
56.02016005326657,1.1993321464225082,56.02016005326657,1.7757928981360094
54.87689148075093,1.2328229876793158,54.87689148075093,1.828457198467227
53.75695491991927,1.2678471242838292,53.75695491991927,1.883610498010443
52.65987420726786,1.30448043634469,52.65987420726786,1.941383197713335
51.585182896915455,1.3428030741270494,51.585182896915455,2.0019137125336774
50.53242406228453,1.3828997448496319,50.53242406228453,2.0653490733943025
49.501150101829744,1.4248600228976296,49.501150101829744,2.1318455845151902
48.49092254873118,1.4687786857384952,48.49092254873118,2.2015695422063892
47.501311884471356,1.5147560780877707,47.501311884471356,2.2746980219827484
46.53189735621684,1.562898507165906,46.53189735621684,2.3514197417522316
45.5822667979267,1.6133186722194823,45.5822667979267,2.4319360098524436
44.65201645511187,1.6661361318571413,44.65201645511187,2.516461767887261
43.74075081317081,1.7214778131784472,43.74075081317081,2.605226739673196
42.848082429228555,1.7794785671607376,42.848082429228555,2.698476699174868
41.97363176740756,1.840281775323854,41.97363176740756,2.7964748721278943
41.11702703746047,1.9040400133262019,41.11702703746047,2.8995034881605197
40.277904036695965,1.9709157778704942,40.277904036695965,3.007865502686162
39.45590599513074,2.0410822841286125,39.45590599513074,3.1218865107124185
38.650683423801546,2.11472434184989,38.650683423801546,3.2419168780764744
37.86189396617294,2.1920393194165104,37.86189396617294,3.368334119567036
37.08920225257758,2.2732382063784824,37.08920225257758,3.5015455580446795
36.33227975762701,2.358546786468103,36.33227975762701,3.6419913041669014
35.590804660532584,2.448206934795291,35.590804660532584,3.790147602834352
34.864461708276814,2.5424780549027846,34.864461708276814,3.9465306002137566
34.15294208157729,2.6416386736646524,34.15294208157729,4.111700594423991
33.455943263585915,2.7459882147040515,33.455943263585915,4.286266844021509
32.77316891126784,2.8558489741605664,32.77316891126784,4.470893021696529
32.10432872940523,2.9715683263436463,32.10432872940523,4.666303416601812
31.44913834717247,3.093521191175838,31.44913834717247,4.8732900081221535
30.807319197230175,3.2221128004914763,30.807319197230175,5.0927205574649355
30.178598397286702,3.3577818063771567,30.178598397286702,5.3255478922388315
29.56270863407677,3.5010037820216415,29.56270863407677,5.572820594503533
28.959388049707858,3.6522951742348373,28.959388049707858,5.835695346305621
28.368380130326067,3.812217777208204,28.368380130326067,6.1154512406450365
27.789433597054106,3.9813838096096483,27.789433597054106,6.413506432977437
27.222302299155043,4.160461692219515,27.222302299155043,6.731437592457913
26.666745109376368,4.3501826416315446,26.666745109376368,7.071002718055519
26.12252582142991,4.551348217836075,26.12252582142991,7.434168018894677
25.589413049563994,4.764838990755544,25.589413049563994,7.823139729369172
25.067180130185136,4.991624524270728,25.067180130185136,8.240401949393107
24.55560502548748,5.232774917576931,24.55560502548748,8.688761884450729
24.05447022904896,5.489474194932871,24.05447022904896,9.171404230605598
23.563562673354085,5.76303589873338,23.563562673354085,9.691956936383002
23.082673639204,6.054921320915948,23.082673639204,10.254571218443667
22.611598666975347,6.366760908705113,22.611598666975347,10.864019570529802
22.150137469690137,6.700379508858584,22.150137469690137,11.525816669998134
21.698093847859724,7.05782627827424,21.698093847859724,12.246369675821306
21.255275606066668,7.4414102993433024,21.255275606066668,13.033166605583672
20.821494471248982,7.853743211167626,20.821494471248982,13.895014543038997
20.396566012652066,8.297790523813905,20.396566012652066,14.842343763663166
19.98030956341427,8.776933751433576,19.98030956341427,15.887600088251263
19.572548143752755,9.295046122340606,19.572548143752755,17.045756842568256
19.173108385716983,9.85658545806606,19.173108385716983,18.334991237360452
18.78182045947786,10.466708942137448,18.78182045947786,19.77759025810049
18.398518001121168,11.131416043391697,18.398518001121168,21.40118236702659
18.023038041914614,11.857727995070931,18.023038041914614,23.240440446070558
17.655220939018395,12.65391522353085,17.655220939018395,25.339480648252014
17.294910307609857,13.529788368081283,17.294910307609857,27.755313185375275
16.94195295439333,14.497074649756122,16.94195295439333,30.56292565830598
16.596198812466934,15.56991029195053,16.596198812466934,33.8629771255376
16.25750087751863,16.76549300239043,16.25750087751863,37.793813663143645
15.925715145324373,18.104958691902908,15.925715145324373,42.5509296454315
15.600700550521836,19.614577798584374,15.600700550521836,48.419877610868795
15.282318906633636,21.32741593941659,15.282318906633636,55.834880503258624
14.970434847314582,23.285683685147074,14.970434847314582,65.49006972161123
14.664915768797957,25.544133873653855,14.664915768797957,78.56817586374764
14.365631773516366,28.175095019973067,14.365631773516366,97.26225438338565
14.072455614873174,31.276140282458343,14.072455614873174,126.14746671033306
13.785262643141069,34.982155931913574,13.785262643141069,176.62111763341045
13.50393075246472,39.485065158201905,13.50393075246472,287.17613295615666
13.228340328945032,45.0675422626471,13.228340328945032,721.8953077217376
12.958374199782888,52.163846929295495,12.958374199782888,100000.0
12.693917583460788,61.47717078920357,12.693917583460788,100000.0
12.43485804094118,74.2259629049467,12.43485804094118,100000.0
12.181085427860747,92.72171866340987,12.181085427860747,100000.0
12.181085427860747,100000.0,,
