phaseMinAmps,phaseMinSeconds,phaseTotClrAmps,phaseTotClrSeconds
300.0,0.4428409090909091,300.0,0.6052854609929079
300.0,0.4428409090909091,300.0,0.6052854609929079
293.8775510204082,0.4431100669916288,293.8775510204082,0.6056955326160413
287.8800499791754,0.44339056489977857,287.8800499791754,0.6061228859110115
282.0049469183759,0.4436828809492045,282.0049469183759,0.6065682499428937
276.2497439200417,0.4439875134647575,276.2497439200417,0.6070323845995678
270.61199404412247,0.4443049818176201,270.61199404412247,0.6075160819004619
265.08930028811994,0.4446358273170977,265.08930028811994,0.6080201673613502
259.67931456795424,0.4449806141404482,259.67931456795424,0.608545501417647
254.37973671962865,0.4453399303023938,254.37973671962865,0.6090929809087507
249.1883135212689,0.44571438866603263,249.1883135212689,0.6096635406261047
244.10283773512054,0.44610462799694195,244.10283773512054,0.6102581549277628
239.12114716909767,0.44651131406234745,239.12114716909767,0.6108778394223752
234.24112375748342,0.446935140777314,234.24112375748342,0.6115236527256424
229.4606926603919,0.4473768314000033,229.4606926603919,0.6121966982924233
224.77782138160842,0.4478371397781319,224.77782138160842,0.6128981263278303
220.19051890443274,0.4483168516488639,220.19051890443274,0.6136291357807975
215.6968348451586,0.44881678599446906,215.6968348451586,0.6143909764237685
211.29485862382884,0.44933779645618355,211.29485862382884,0.615184951022318
206.98271865191396,0.44988077280882155,206.98271865191396,0.6160124175987002
202.75858153656878,0.4504466424988033,202.75858153656878,0.6168747917935025
198.62065130112862,0.45103637224838056,198.62065130112862,0.6177735493297764
194.56716862151376,0.45165096972897645,194.56716862151376,0.6187102285842255
190.59641007821756,0.4522914853066805,190.59641007821756,0.6196864332702458
186.70668742356006,0.4529590138630889,186.70668742356006,0.6207038352378367
182.89634686389556,0.45365469669482017,182.89634686389556,0.6217641773956465
179.16376835646912,0.4543797234951933,179.16376835646912,0.6228692767606605
175.50736492062282,0.4551353344217184,175.50736492062282,0.6240210276413076
171.9255819630591,0.45592282225321734,171.9255819630591,0.6252214049600389
168.41689661687423,0.45674353464057316,168.41689661687423,0.6264724677217245
164.9798170940809,0.4575988764552936,164.9798170940809,0.6277763626345241
161.61288205134454,0.4584903122402708,161.61288205134454,0.6291353278902078
158.31465996866405,0.45941936876732803,158.31465996866405,0.6305516971112558
155.08374854073213,0.4603876377063634,155.08374854073213,0.6320279034724161
151.91877408071718,0.4613967784111269,151.91877408071718,0.6335664840047892
148.81839093621275,0.4624485208269128,148.81839093621275,0.6351700840909096
145.78128091710636,0.4635446685257012,145.78128091710636,0.6368414621597142
142.80615273512458,0.4646871018745522,142.80615273512458,0.6385834945907463
139.89174145481593,0.4658777813433381,139.89174145481593,0.6403991808374105
137.03680795573806,0.4671187509581972,137.03680795573806,0.6422916487796004
134.24013840562094,0.4684121419074049,134.24013840562094,0.6442641603165489
131.50054374428174,0.4697601763066922,131.50054374428174,0.6463201172113189
128.81685917807192,0.47116517113138856,128.81685917807192,0.6484630671989401
126.18794368464188,0.47262954232313537,126.18794368464188,0.6506967103708329
123.61267952781246,0.47415580907930666,123.61267952781246,0.6530249058488259
121.0899717823469,0.47574659833368527,121.0899717823469,0.655451678762787
118.61874786842145,0.47740464943737626,118.61874786842145,0.657981227546631
116.19795709559652,0.4791328190494005,116.19795709559652,0.6606179315682726
113.82657021609455,0.48093408624690015,113.82657021609455,0.6633663591099384
111.50357898719466,0.48281155786539764,111.50357898719466,0.6662312757161474
109.22799574255804,0.48476847408009915,109.22799574255804,0.6692176529276362
106.99885297230175,0.48680821423981335,106.99885297230175,0.672330677420511
104.81520291164253,0.4889343029656613,104.81520291164253,0.6755757605710021
102.67611713793553,0.4911504165274112,102.67611713793553,0.6789585484673457
100.58068617593685,0.4934603895109557,100.58068617593685,0.6824849323915466
98.52801911112181,0.49586822179118273,98.52801911112181,0.6861610597950881
96.51724321089483,0.49837808582526777,96.51724321089483,0.6899933457940522
94.54750355352964,0.5009943342822404,94.54750355352964,0.6939884852106051
92.6179626646821,0.5037215080255583,92.6179626646821,0.6981534651893982
90.72780016132124,0.506564344466351,90.72780016132124,0.702495578419136
88.87621240292692,0.5095277863059957,88.87621240292692,0.7070224369913839
87.06241214980597,0.5126169906877411,87.06241214980597,0.71174198693064
85.28562822838136,0.5158373387782271,85.28562822838136,0.7166625234317764
83.54510520331235,0.5191944458009483,83.54510520331235,0.7217927068431975
81.84010305630598,0.522694171544994,81.84010305630598,0.7271415794364517
80.1698968714834,0.5263426313737685,80.1698968714834,0.7327185830056097
78.53377652716742,0.5301462077598561,78.53377652716742,0.7385335773424793
76.93104639395992,0.5341115623737617,76.93104639395992,0.7445968596366906
75.36102503898114,0.5382456487559298,75.36102503898114,0.7509191848528748
73.8230449361448,0.5425557256032343,73.8230449361448,0.7575117871405813
72.31645218234593,0.5470493707030505,72.31645218234593,0.7643864023362767
70.84060621944091,0.5517344955500695,70.84060621944091,0.7715552916207313
69.3948795619013,0.5566193606832273,69.3948795619013,0.7790312663993947
67.97865753002577,0.5617125917824703,67.97865753002577,0.7868277144779707
66.59133798859668,0.5670231965676303,66.59133798859668,0.7949586276104013
65.23233109087022,0.5725605825443942,65.23233109087022,0.8034386305018469
63.901059027791234,0.5783345756452951,63.901059027791234,0.8122830113550839
62.596955782326106,0.5843554398167957,62.596955782326106,0.8215077540550335
61.319466888809245,0.5906338976069333,61.319466888809245,0.8311295720929692
60.06804919720089,0.5971811518116498,60.06804919720089,0.8411659443393302
58.84217064215598,0.6040089082418714,58.84217064215598,0.851635152782094
57.64131001680585,0.6111293996776572,57.64131001680585,0.8625563223563552
56.464956751156755,0.6185554110803251,56.464956751156755,0.873949463000206
55.3126106950107,0.6263003061384239,55.3126106950107,0.8858355140822827
54.1837819053166,0.634378055228786,54.1837819053166,0.8982363913575093
53.07799043786116,0.6428032648796925,53.07799043786116,0.9111750366197383
51.99476614321093,0.6515912088294777,51.99476614321093,0.9246754702332293
50.93364846681887,0.6607578607806954,50.93364846681887,0.9387628467393643
